"COL 1","COL 2","COL 3","COL 4","COL 5","Customer_ID"
"Airbnb","I used Airbnb numerous times past always pleasant experience. However, last time, host double booked room left stranded. I told call Airbnb, verified I left without room offered refund plus 10%. The 10% $37. I told unacceptable. They offered 50% ($185) help find room. The room found going cost money, even $185 credit, ultimately even available late contact host. After stranded hours waiting Airbnb, I told nothing me. They offered $100 credit future trip. So I drove 4 hours ways, probably spending $100 gas, offered $100 Airbnb hosts left me, pregnant wife, & dog without place stay. Very disappointed. I looking different vendors VRBO future.","Negative","-0.003645833333333348","0.3817708333333333","5046"
"Airbnb","It would cool another payment methods beside credit card paypal. And I know can't change Indonesia Rupiah.","Positive","0.35","0.65","5047"
"Airbnb","nan","nan","nan","nan","5048"
"Airbnb","I like easy host travel mode... Just wish could search properties based listed name.","Positive","0.43333333333333335","0.8333333333333334","5049"
"Airbnb","Why offer rewards users, allow users post actual pics accomodation let owners charge ridiculous cleaning fees, getting stage hotels bargain","Negative","-0.16666666666666666","0.55","5050"
"Airbnb","nan","nan","nan","nan","5051"
"Airbnb","nan","nan","nan","nan","5052"
"Airbnb","nan","nan","nan","nan","5053"
"Airbnb","nan","nan","nan","nan","5054"
"Airbnb","nan","nan","nan","nan","5055"
"Airbnb","Very useful. Little frustrating price changes go book it.","Negative","-0.06583333333333334","0.4666666666666666","5056"
"Airbnb","Its concerned im robot let in. I verified 4 different times. sucks. Stick website.","Negative","-0.15","0.44999999999999996","5057"
"Airbnb","nan","nan","nan","nan","5058"
"Airbnb","I wasted 8 hours life trying navigate site multiple technical difficulties able upload ID tell megabytes much blurry account even log two separate accounts linked together somehow keep making bookings absolute nightmare I hope fix bugs system terrible navigate third party customer really know they're far technical support","Negative","-2.523234146875356e-18","0.375","5059"
"Airbnb","Great accommodation selection real world verified reviews, establishing trust chain individual B&B stays. I got really good discounts booking advance referring acquaintances. I really recommend.","Positive","0.38","0.45000000000000007","5060"
"Airbnb","asked submit id though already completed long trip. That seems redundant.Also credit points referrals applicable trips India ia reasonable generally users India traveling mostly within India.","Positive","0.17500000000000002","0.5","5061"
"Airbnb","Thank you providing us great ota, really helps us a lot renting property","Positive","0.5","0.475","5062"
"Airbnb","Great app, please make picture Airbnb trip/flat go straight flat description page....most time I Airbnb check available amenities booked trips little difficult!","Positive","0.09375","0.5291666666666667","5063"
"Airbnb","nan","nan","nan","nan","5064"
"Airbnb","I tried log via Facebook, create account. It stalled verification process time. Even I reopened said I already account, log in. Uninstalled.","Neutral","0.0","0.0","5065"
"Airbnb","Used Airbnb first time, stay, room, host fantastic. Great price, fraction hotel would cost.","Positive","0.4833333333333334","0.6611111111111111","5066"
"Airbnb","nan","nan","nan","nan","5067"
"Airbnb","nan","nan","nan","nan","5068"
"Airbnb","Only downloaded way take picture id, required. It's f-ing dumb","Negative","-0.1875","0.75","5069"
"Airbnb","nan","nan","nan","nan","5070"
"Airbnb","nan","nan","nan","nan","5071"
"Airbnb","Very unfriendly interface, able fotos PC. Site insisted make new photo.","Positive","0.27878787878787875","0.4598484848484849","5072"
"Airbnb","nan","nan","nan","nan","5073"
"Airbnb","Useless, allow login keeps asking send comment. Tried reinstalling twice.","Negative","-0.5","0.2","5074"
"Airbnb","Wasn't able pass photo confirmation even third attempt.","Positive","0.25","0.3125","5075"
"Airbnb","The security let open account every time I verify I'm robot work","Neutral","0.0","0.5","5076"
"Airbnb","nan","nan","nan","nan","5077"
"Airbnb","What happen map Search update? The map longer shows I search listing","Neutral","0.0","0.0","5078"
"Airbnb","Cannot pass second factor even though I tiles correctly.","Neutral","0.0","0.0","5079"
"Airbnb","nan","nan","nan","nan","5080"
"Airbnb","nan","nan","nan","nan","5081"
"Airbnb","nan","nan","nan","nan","5082"
"Airbnb","nan","nan","nan","nan","5083"
"Airbnb","The always update properly.","Neutral","0.0","0.1","5084"
"Airbnb","I'm can't go site","Neutral","0.0","0.0","5085"
"Airbnb","A great app! It is ideal for travel hosts, thanks Airbnb managed to travel unique sites earn extra money by renting my space. The staff at Airbnb is fantastic !!!","Positive","0.5427083333333333","0.6583333333333333","5086"
"Airbnb","So far good. Short enough?","Positive","0.19999999999999998","0.6000000000000001","5087"
"Airbnb","nan","nan","nan","nan","5088"
"Airbnb","nan","nan","nan","nan","5089"
"Airbnb","nan","nan","nan","nan","5090"
"Airbnb","nan","nan","nan","nan","5091"
"Airbnb","nan","nan","nan","nan","5092"
"Airbnb","Can log in. Stuck I AM NOT ROBOT.","Neutral","0.0","0.0","5093"
"Airport + Flight Tracker Radar","**WORKS GREAT Sitting airport waiting mother law, can't find her, look flight rubbing behind. Next thing I know calling landed. So yes works, type airline first :-)","Positive","0.22999999999999998","0.5566666666666666","5094"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5095"
"Airport + Flight Tracker Radar","This good tracking flight. It's extremely slow annoying. Searching flights booking hassle; better going directly airline's website. If bloated unnecessary garbage it'd probably run whole lot smoother, making useful tool. I purchased premium version hoping would run better, no.. so, save money.","Positive","0.08888888888888886","0.5111111111111111","5096"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5097"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5098"
"Airport + Flight Tracker Radar","One functional helpful travel I used BUT seems way contacting developers. There several airline carriers included. How get added?","Neutral","0.0","0.0","5099"
"Airport + Flight Tracker Radar","Crap Wants way much personal info. Endless ads. Never could get past trying figure I was. Needing ""pin"" protect ""account"" bad sign since I want yet another ""account"" somewhere.","Negative","-0.2791666666666666","0.4777777777777778","5100"
"Airport + Flight Tracker Radar","Useful but... Built takes external sites maps unusable buggy. Give us option external browser, I rerate.","Positive","0.09999999999999999","0.06666666666666667","5101"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5102"
"Airport + Flight Tracker Radar","Doesn't show actual position plane, expected position based schedule. My wife's flight landed 10 minutes ahead schedule, showed still 100 miles away. The map view also glitchy.","Negative","-0.05","0.25","5103"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5104"
"Airport + Flight Tracker Radar","I can't see early next day Here I Bangkok airport 23:00 flight 00.15 next day I can't see midnight. How useless that!!!!","Negative","-0.225","0.125","5105"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5106"
"Airport + Flight Tracker Radar","Great You get flight status many airlines using single interface, also good information airports.","Positive","0.48214285714285715","0.5160714285714285","5107"
"Airport + Flight Tracker Radar","Everything seems broken. I scroll past 5 pages function errors get arrival board. Why end user seeing function errors beyond comprehension. Even review link broken (sends phone's sharing menu). Sorry, broken.","Negative","-0.39","0.48999999999999994","5108"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5109"
"Airport + Flight Tracker Radar","I every trip. Work personal It keeps track itinerary, I information I need traveling geat app.","Neutral","0.0","0.3","5110"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5111"
"Airport + Flight Tracker Radar","To me, interface leaves little desired Just example, I select airlines list. Most filter desired airlines soon start typing name. Another example send I can't find status info without taking airlines website. It'd much convenient status right there... Full Review","Positive","0.22964285714285712","0.45714285714285713","5112"
"Airport + Flight Tracker Radar","Highly useful, features work Great keeping flight info hand, airport maps, gate info, etc. I also like able load flights keep info readily available. I think features finished yet, work properly. The ticket photo feature load image, although ... Full Review","Positive","0.39166666666666666","0.4041666666666666","5113"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5114"
"Airport + Flight Tracker Radar","Good Not perfect yet works good find Virgin Australia flights save even I manually enter data","Positive","0.3","0.7333333333333334","5115"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5116"
"Airport + Flight Tracker Radar","Good add search feature If I'm mistaking, search airline/airport/date.","Positive","0.7","0.6000000000000001","5117"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5118"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5119"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5120"
"Airport + Flight Tracker Radar","This sent wrong terminal. Cost parking money lot hassle. Uninstalled.","Negative","-0.5","0.9","5121"
"Airport + Flight Tracker Radar","Well That's I'm done looking flight tracking . ! This intuitive , informative detailed . Don't waste time , Download , will overjoyed","Positive","0.1","0.375","5122"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5123"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5124"
"Airport + Flight Tracker Radar","Doesn't international airports. When searching region I find local airport instead smaller regional airports found. Can't really it.","Positive","0.05","0.175","5125"
"Airport + Flight Tracker Radar","Flight Tracker What waste time. This us worth downloading. Does nothing. Thinknit developers thst rated I fail see pointb is!","Negative","-0.17500000000000002","0.1333333333333333","5126"
"Airport + Flight Tracker Radar","I love good I hate mans dont like Because viruses","Positive","0.1333333333333333","0.7000000000000001","5127"
"Airport + Flight Tracker Radar","Very nice app. My goto flight info. Could simplified UI large app. Code needs simplified. Apart fine it.","Positive","0.4703174603174603","0.6428571428571429","5128"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5129"
"Airport + Flight Tracker Radar","Wow! Incredibly comprehensive app. Haven't even seen half do. Looking forward developments. Great idea!","Positive","0.46458333333333335","0.7041666666666666","5130"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5131"
"Airport + Flight Tracker Radar","nan","nan","nan","nan","5132"
"Airport + Flight Tracker Radar","Inconsistent Missing info, language settings wrong (mixes French, Italian, Spanish English), poor compatibility Google 7 tablet.","Negative","-0.15714285714285717","0.22142857142857145","5133"
"Airway Ex - Intubate. Anesthetize. Train.","Great training tool learning airway anatomy procedure dealing recognizing difficult airways. Looking forward content.","Positive","0.15000000000000002","0.875","5134"
"Airway Ex - Intubate. Anesthetize. Train.","Great game people looking medical field professionals. But AR option rolled out?","Positive","0.13333333333333333","0.3833333333333333","5135"
"Airway Ex - Intubate. Anesthetize. Train.","Excellent practicing fibreoptic scope intubation.","Positive","1.0","1.0","5136"
"Airway Ex - Intubate. Anesthetize. Train.","Thanks..","Positive","0.2","0.2","5137"
"Airway Ex - Intubate. Anesthetize. Train.","thanks developer making wonderful app. It's must trainee live patient.i appreciate great team behind","Positive","0.34727272727272734","0.6300000000000001","5138"
"Airway Ex - Intubate. Anesthetize. Train.","The sensitivity way high even play","Positive","0.16","0.5399999999999999","5139"
"Airway Ex - Intubate. Anesthetize. Train.","When gastro version coming android?","Neutral","0.0","0.0","5140"
"Airway Ex - Intubate. Anesthetize. Train.","So I thought game I going change profile picture I seen said work zip code I like omgg","Negative","-0.4","0.4","5141"
